Time,RPM,FuelFlow,Torque,OilTemperature,OilPressure,CHT,FaultID,EGT,Vibration,RunID,Throttle,EngineLoad,Altitude,AmbientTemp
47.7,3206.2568,1.8372,7.815,105.7208,48.7354,34.2721,0,566.1026,1.0782,1,0.7407,0.6323,585.2641,28.2459
47.8,3206.0352,1.8129,7.1142,105.0998,48.2398,34.3721,0,565.2115,2.1315,1,0.7407,0.6323,585.2641,28.2459
47.9,3205.4003,1.7794,5.1067,103.1718,46.8201,34.472,0,562.4723,-0.6043,1,0.7407,0.6323,585.2641,28.2459
48,3205.8236,1.746,6.4454,104.5897,47.7666,34.572,0,564.4653,-2.7826,1,0.7407,0.6323,585.2641,28.2459
48.1,3206.1892,1.7607,7.6016,105.8248,48.584,34.8047,0,566.2002,1.407,1,0.7407,0.6323,585.2641,28.2459
48.2,3205.9166,1.7753,6.7396,105.0415,47.9744,35.0374,0,565.081,1.3376,1,0.7407,0.6323,585.2641,28.2459
48.3,3205.8613,1.7771,6.565,104.9454,47.8508,35.27,0,564.934,-0.9928,1,0.7407,0.6323,585.2641,28.2459
48.4,3205.9274,1.7788,6.774,105.2326,47.9985,35.5027,0,565.3294,0.8339,1,0.7407,0.6323,585.2641,28.2459
48.5,3206.2943,1.7843,7.9344,106.471,48.8189,35.7354,0,567.0704,1.5163,1,0.7407,0.6323,585.2641,28.2459
48.6,3205.9624,1.7898,6.8849,105.4992,48.0766,35.7142,0,565.686,0.5934,1,0.7407,0.6323,585.2641,28.2459
48.7,3205.4204,1.6886,5.1711,103.8629,46.8647,35.693,0,563.3622,-0.3413,1,0.7407,0.6323,585.2641,28.2459
48.8,3205.3222,1.5874,4.8607,103.6296,46.6451,35.6718,0,563.023,-3.3526,1,0.7407,0.6323,585.2641,28.2459
48.9,3205.804,1.7258,6.3842,105.2301,47.7222,35.6506,0,565.2775,-2.8781,1,0.7407,0.6323,585.2641,28.2459
49,3206.1974,1.8641,7.6283,106.551,48.6018,35.6294,0,567.1368,1.692,1,0.7407,0.6323,585.2641,28.2459
49.1,3206.0503,1.8188,7.1634,106.1625,48.273,35.4253,0,566.5791,1.2177,1,0.7407,0.6323,585.2641,28.2459
49.2,3205.9105,1.7734,6.7213,105.7966,47.9602,35.2212,0,566.0537,-0.1076,1,0.7407,0.6323,585.2641,28.2459
49.3,3205.581,1.8007,5.6794,104.8307,47.2234,35.0171,0,564.6801,0.1234,1,0.7407,0.6323,585.2641,28.2459
49.4,3206.0828,1.8279,7.2665,106.4936,48.3455,34.813,0,567.0245,-0.8086,1,0.7407,0.6323,585.2641,28.2459
49.5,3205.6915,1.749,6.029,105.3316,47.4703,34.6089,0,565.3743,-0.5425,1,0.7407,0.6323,585.2641,28.2459
49.6,3205.5837,1.6701,5.6885,105.0663,47.2295,34.8959,0,564.9926,-0.5516,1,0.7407,0.6323,585.2641,28.2459
49.7,3205.8584,1.6838,6.5572,106.0101,47.8436,35.183,0,566.321,-1.6739,1,0.7407,0.6323,585.2641,28.2459
49.8,3205.6707,1.6976,5.9636,105.4912,47.4237,35.47,0,565.5813,-1.1448,1,0.7407,0.6323,585.2641,28.2459
49.9,3205.8011,1.7945,6.3762,105.9784,47.7154,35.7571,0,566.2648,0.0434,1,0.7407,0.6323,585.2641,28.2459
50,3206.2838,1.8915,7.9026,107.5791,48.7946,36.0441,0,568.5233,0.2151,1,0.7407,0.6323,585.2641,28.2459
50.1,3205.6241,1.7548,5.8165,105.567,47.3194,36.1623,0,565.6729,0.2382,1,0.7407,0.6323,585.2641,28.2459
50.2,3205.4197,1.6182,5.1703,104.9946,46.8623,36.2805,0,564.8588,-1.3714,1,0.7407,0.6323,585.2641,28.2459
50.3,3205.6385,1.6988,5.8625,105.7604,47.3516,36.3987,0,565.9376,-3.1493,1,0.7407,0.6323,585.2641,28.2459
50.4,3205.9295,1.7794,6.7825,106.7538,48.0021,36.5169,0,567.3387,-0.6453,1,0.7407,0.6323,585.2641,28.2459
50.5,3206.4986,1.8064,8.5824,108.6268,49.2746,36.6351,0,569.9839,2.9127,1,0.7407,0.6323,585.2641,28.2459
50.6,3206.1004,1.8335,7.3232,107.4405,48.3841,36.4514,0,568.303,1.635,1,0.7407,0.6323,585.2641,28.2459
50.7,3205.8699,1.8233,6.5943,106.7843,47.8686,36.2677,0,567.3721,0.8172,1,0.7407,0.6323,585.2641,28.2459
50.8,3206.0362,1.8132,7.1203,107.3827,48.2405,36.0839,0,568.2158,1.1391,1,0.7407,0.6323,585.2641,28.2459
50.9,3206.1462,1.8135,7.4683,107.8028,48.4864,35.9002,0,568.8077,0.2624,1,0.7407,0.6323,585.2641,28.2459
51,3206.0382,1.8138,7.1271,107.5336,48.245,35.7164,0,568.4251,1.678,1,0.7407,0.6323,585.2641,28.2459
51.1,3205.6065,1.8748,5.7619,106.2402,47.2796,35.4734,0,566.5943,0.1651,1,0.7407,0.6323,585.2641,28.2459
51.2,3206.4238,1.9358,8.3466,108.8963,49.1071,35.2304,0,570.3495,-0.2386,1,0.7407,0.6323,585.2641,28.2459
51.3,3205.5298,1.8465,5.5195,106.1405,47.1079,34.9874,0,566.4512,1.1183,1,0.7407,0.6323,585.2641,28.2459
51.4,3205.8591,1.7572,6.5609,107.253,47.8442,34.7444,0,568.0238,-0.8117,1,0.7407,0.6323,585.2641,28.2459
51.5,3205.4453,1.7792,5.2527,106.0155,46.919,34.5014,0,566.2736,-2.519,1,0.7407,0.6323,585.2641,28.2459
51.6,3205.9982,1.8012,7.001,107.8344,48.1551,34.5827,0,568.8459,-0.3437,1,0.7407,0.6323,585.2641,28.2459
51.7,3205.8228,1.7696,6.4465,107.3503,47.7629,34.6641,0,568.1616,0.3728,1,0.7407,0.6323,585.2641,28.2459
51.8,3205.7983,1.738,6.3693,107.3432,47.7082,34.7454,0,568.1523,-1.4674,1,0.7407,0.6323,585.2641,28.2459
51.9,3206.2229,1.7031,7.7121,108.7559,48.6576,34.8267,0,570.1511,1.6101,1,0.7407,0.6323,585.2641,28.2459
52,3205.5777,1.6682,5.6718,106.7854,47.2148,34.9081,0,567.3657,0.1187,1,0.7407,0.6323,585.2641,28.2459
52.1,3206.4762,1.763,8.5132,109.6962,49.2238,35.1936,0,571.4838,-0.0155,1,0.7407,0.6323,585.2641,28.2459
52.2,3206.1774,1.8578,7.5683,108.8205,48.5555,35.479,0,570.2473,3.7076,1,0.7407,0.6323,585.2641,28.2459
52.3,3205.9234,1.7804,6.7653,108.0866,47.9876,35.7645,0,569.2116,0.8762,1,0.7407,0.6323,585.2641,28.2459
52.4,3205.6878,1.703,6.0202,107.4103,47.4607,36.05,0,568.2578,-1.302,1,0.7407,0.6323,585.2641,28.2459
52.5,3206.1666,1.7506,7.5345,108.9932,48.5313,36.3355,0,570.4992,1.2463,1,0.7407,0.6323,585.2641,28.2459
52.6,3205.9891,1.7983,6.9735,108.5005,48.1345,36.1653,0,569.8056,0.8635,1,0.7407,0.6323,585.2641,28.2459
52.7,3205.8254,1.856,6.4557,108.0509,47.7682,35.9951,0,569.1733,-0.5189,1,0.7407,0.6323,585.2641,28.2459
52.8,3206.3544,1.9138,8.1286,109.7917,48.951,35.825,0,571.639,2.3072,1,0.7407,0.6323,585.2641,28.2459
52.9,3206.221,1.8161,7.707,109.4378,48.6528,35.6548,0,571.1426,2.0153,1,0.7407,0.6323,585.2641,28.2459
53,3205.7366,1.7184,6.1753,107.9735,47.5696,35.4846,0,569.0762,0.0954,1,0.7407,0.6323,585.2641,28.2459
53.1,3206.319,1.7223,8.0171,109.8826,48.8718,35.6219,0,571.7808,1.9111,1,0.7407,0.6323,585.2641,28.2459
53.2,3205.7607,1.7261,6.2517,108.1843,47.6234,35.7592,0,569.3841,0.29,1,0.7407,0.6323,585.2641,28.2459
53.3,3205.3562,1.7259,4.9727,106.9721,46.7189,35.8965,0,567.6751,-2.3851,1,0.7407,0.6323,585.2641,28.2459
53.4,3205.7595,1.7257,6.2479,108.3139,47.6204,36.0337,0,569.5783,-1.1001,1,0.7407,0.6323,585.2641,28.2459
53.5,3205.9941,1.7433,6.9901,109.1226,48.1451,36.171,0,570.7279,-0.8765,1,0.7407,0.6323,585.2641,28.2459
53.6,3205.8709,1.7609,6.6005,108.7991,47.8695,36.1046,0,570.2766,0.1684,1,0.7407,0.6323,585.2641,28.2459
53.7,3205.6268,1.682,5.8288,108.0935,47.3238,36.0382,0,569.2853,0.0354,1,0.7407,0.6323,585.2641,28.2459
53.8,3205.3716,1.603,5.0217,107.3522,46.7529,35.9718,0,568.2437,-3.3724,1,0.7407,0.6323,585.2641,28.2459
53.9,3206.0594,1.6701,7.1969,109.5929,48.2909,35.9054,0,571.4197,-1.0124,1,0.7407,0.6323,585.2641,28.2459
54,3205.7962,1.7373,6.3647,108.826,47.7023,35.839,0,570.3426,1.063,1,0.7407,0.6323,585.2641,28.2459
54.1,3205.7967,1.6719,6.3663,108.8928,47.7033,36.0878,0,570.4448,-1.5694,1,0.7407,0.6323,585.2641,28.2459
54.2,3205.3827,1.6065,5.0573,107.6488,46.7776,36.3366,0,568.6935,-1.6191,1,0.7407,0.6323,585.2641,28.2459
54.3,3206.2127,1.6761,7.6821,110.3383,48.6335,36.5854,0,572.5054,0.1084,1,0.7407,0.6323,585.2641,28.2459
54.4,3205.8226,1.7456,6.4485,109.1691,47.761,36.8342,0,570.8605,-0.2136,1,0.7407,0.6323,585.2641,28.2459
54.5,3206.3031,1.7086,7.9681,110.7531,48.8355,37.0829,0,573.1095,1.5529,1,0.7407,0.6323,585.2641,28.2459
54.6,3205.5887,1.6717,5.7091,108.5582,47.238,36.8881,0,570.0147,0.8904,1,0.7407,0.6323,585.2641,28.2459
54.7,3206.1793,1.6754,7.5768,110.4899,48.5586,36.6933,0,572.7559,-1.067,1,0.7407,0.6323,585.2641,28.2459
54.8,3205.6126,1.6792,5.7849,108.7616,47.2913,36.4984,0,570.3216,0.6616,1,0.7407,0.6323,585.2641,28.2459
54.9,3205.2693,1.7117,4.6994,107.7397,46.5237,36.3036,0,568.8863,-2.4764,1,0.7407,0.6323,585.2641,28.2459
55,3205.818,1.7442,6.4346,109.5381,47.7505,36.1087,0,571.4401,-3.1922,1,0.7407,0.6323,585.2641,28.2459
55.1,3205.8191,1.7804,6.4383,109.6049,47.753,36.1743,0,571.5452,0.3152,1,0.7407,0.6323,585.2641,28.2459
55.2,3206.0474,1.8167,7.1603,110.3898,48.2634,36.2399,0,572.6661,0.4518,1,0.7407,0.6323,585.2641,28.2459
55.3,3205.9475,1.8504,6.8446,110.1368,48.0401,36.3055,0,572.3195,-0.2601,1,0.7407,0.6323,585.2641,28.2459
55.4,3206.2605,1.8841,7.8343,111.189,48.7398,36.3711,0,573.819,2.2379,1,0.7407,0.6323,585.2641,28.2459
55.5,3205.9152,1.8191,6.7427,110.1597,47.9678,36.4367,0,572.3751,1.2383,1,0.7407,0.6323,585.2641,28.2459
55.6,3205.8492,1.754,6.5339,110.013,47.82,36.4797,0,572.1797,-0.8949,1,0.7407,0.6323,585.2641,28.2459
55.7,3205.305,1.7305,4.8131,108.354,46.6031,36.5228,0,569.8459,-1.0073,1,0.7407,0.6323,585.2641,28.2459
55.8,3205.7001,1.7069,6.0627,109.6653,47.4866,36.5658,0,571.713,-2.6541,1,0.7407,0.6323,585.2641,28.2459
55.9,3205.8945,1.7483,6.6775,110.3417,47.9212,36.6088,0,572.6824,-1.3087,1,0.7407,0.6323,585.2641,28.2459
56,3205.962,1.7897,6.8911,110.6166,48.0721,36.6518,0,573.0844,1.2682,1,0.7407,0.6323,585.2641,28.2459
56.1,3205.3984,1.8309,5.1089,108.8954,46.8118,36.3586,0,570.6637,-1.7137,1,0.7407,0.6323,585.2641,28.2459
56.2,3206.2222,1.872,7.7141,111.5616,48.6538,36.0654,0,574.4479,-1.0784,1,0.7407,0.6323,585.2641,28.2459
56.3,3206.1536,1.7615,7.4971,111.4053,48.5003,35.7722,0,574.2409,2.9298,1,0.7407,0.6323,585.2641,28.2459
56.4,3205.5232,1.651,5.5038,109.4725,47.0907,35.479,0,571.5218,-0.8832,1,0.7407,0.6323,585.2641,28.2459
56.5,3205.257,1.729,4.6621,108.6911,46.4954,35.1857,0,570.4313,-3.5681,1,0.7407,0.6323,585.2641,28.2459
56.6,3206.0168,1.807,7.0649,111.154,48.1943,35.7944,0,573.9292,-0.5708,1,0.7407,0.6323,585.2641,28.2459
56.7,3205.8683,1.7817,6.5954,110.7445,47.8622,36.403,0,573.3651,-0.3751,1,0.7407,0.6323,585.2641,28.2459
56.8,3205.8565,1.7564,6.5583,110.7671,47.8358,37.0116,0,573.4125,-0.3987,1,0.7407,0.6323,585.2641,28.2459
56.9,3205.4467,1.8689,5.2623,109.5307,46.9193,37.6202,0,571.6796,-0.5285,1,0.7407,0.6323,585.2641,28.2459
57,3206.5685,1.9815,8.81,113.1378,49.4278,38.2288,0,576.7967,-0.0898,1,0.7407,0.6323,585.2641,28.2459
57.1,3205.6435,1.8773,5.885,110.2719,47.3593,37.8504,0,572.7599,1.3321,1,0.7407,0.6323,585.2641,28.2459
57.2,3205.9091,1.773,6.725,111.1709,47.9532,37.4719,0,574.0477,0.1765,1,0.7407,0.6323,585.2641,28.2459
57.3,3205.5989,1.6526,5.7443,110.249,47.2596,37.0934,0,572.7606,-1.791,1,0.7407,0.6323,585.2641,28.2459
57.4,3205.1477,1.5322,4.3175,108.8808,46.2506,36.7149,0,570.8427,-3.1103,1,0.7407,0.6323,585.2641,28.2459
57.5,3205.6728,1.6705,5.9781,110.5998,47.4247,36.3364,0,573.291,-2.2526,1,0.7407,0.6323,585.2641,28.2459
57.6,3206.0221,1.8087,7.0827,111.7626,48.2056,36.5743,0,574.9529,-1.2655,1,0.7407,0.6323,585.2641,28.2459
57.7,3205.5979,1.7566,5.7414,110.4794,47.2571,36.8123,0,573.1559,-0.1622,1,0.7407,0.6323,585.2641,28.2459
57.8,3205.6927,1.7045,6.0412,110.837,47.4689,37.0502,0,573.6798,-0.9068,1,0.7407,0.6323,585.2641,28.2459
57.9,3205.7941,1.7777,6.362,111.2155,47.6957,37.2882,0,574.2333,-1.9549,1,0.7407,0.6323,585.2641,28.2459
58,3206.1555,1.8509,7.505,112.4161,48.5038,37.5261,0,575.9497,1.0551,1,0.7407,0.6323,585.2641,28.2459
58.1,3205.9825,1.8424,6.958,111.9263,48.1169,37.6435,0,575.2759,1.611,1,0.7407,0.6323,585.2641,28.2459
58.2,3206.1016,1.8339,7.3347,112.3602,48.3831,37.7608,0,575.9086,-0.0617,1,0.7407,0.6323,585.2641,28.2459
58.3,3206.089,1.7714,7.295,112.3774,48.3549,37.8782,0,575.9522,1.9747,1,0.7407,0.6323,585.2641,28.2459
58.4,3205.7063,1.7088,6.0848,111.2239,47.499,37.9955,0,574.3406,0.349,1,0.7407,0.6323,585.2641,28.2459
58.5,3206.3686,1.771,8.1792,113.3749,48.9799,38.1128,0,577.4024,-0.0517,1,0.7407,0.6323,585.2641,28.2459
58.6,3206.0996,1.8332,7.3287,112.5808,48.3784,38.0787,0,576.2994,2.9869,1,0.7407,0.6323,585.2641,28.2459
58.7,3205.3706,1.841,5.0236,110.332,46.7483,38.0445,0,573.1395,-0.8673,1,0.7407,0.6323,585.2641,28.2459
58.8,3206.1488,1.8488,7.4845,112.8489,48.4883,38.0104,0,576.7195,-1.7349,1,0.7407,0.6323,585.2641,28.2459
58.9,3205.4801,1.8637,5.37,110.7903,46.993,37.9762,0,573.8291,0.4403,1,0.7407,0.6323,585.2641,28.2459
59,3206.2428,1.8785,7.7821,113.2581,48.6985,37.942,0,577.3402,-0.2597,1,0.7407,0.6323,585.2641,28.2459
59.1,3205.9418,1.8328,6.8304,112.3618,48.0254,37.748,0,576.094,0.4735,1,0.7407,0.6323,585.2641,28.2459
59.2,3205.9536,1.7871,6.8678,112.4545,48.0517,37.5539,0,576.2468,1.3595,1,0.7407,0.6323,585.2641,28.2459
59.3,3206.0677,1.8283,7.2286,112.8705,48.3068,37.3598,0,576.857,0.4951,1,0.7407,0.6323,585.2641,28.2459
59.4,3206.2141,1.8694,7.6917,113.3885,48.6341,37.1657,0,577.6116,0.913,1,0.7407,0.6323,585.2641,28.2459
59.5,3205.7595,1.7768,6.2543,112.0059,47.6176,36.9716,0,575.6787,1.6492,1,0.7407,0.6323,585.2641,28.2459
59.6,3205.6284,1.6842,5.8398,111.6461,47.3244,37.0519,0,575.1925,-1.6872,1,0.7407,0.6323,585.2641,28.2459
59.7,3206.3132,1.7616,8.0054,113.8661,48.8556,37.1321,0,578.3549,-0.007,1,0.7407,0.6323,585.2641,28.2459
59.8,3206.1174,1.8389,7.3864,113.3014,48.4177,37.2123,0,577.5794,3.1019,1,0.7407,0.6323,585.2641,28.2459
59.9,3205.3034,1.8028,4.8122,110.7813,46.5974,37.2926,0,574.0388,-1.747,1,0.7407,0.6323,585.2641,28.2459
60,3205.8896,1.7668,6.6662,112.6891,47.9082,37.3728,0,576.7605,-2.2009,1,0.7407,0.6323,585.2641,28.2459
60.1,3205.8426,1.7181,6.5177,112.5944,47.8031,37.6993,0,576.6504,0.8654,1,0.7407,0.6323,585.2641,28.2459
60.2,3205.5816,1.6694,5.6924,111.8227,47.2194,38.0258,0,575.5831,-1.8789,1,0.7407,0.6323,585.2641,28.2459
60.3,3205.6884,1.7531,6.0302,112.2139,47.4581,38.3523,0,576.1607,-1.7717,1,0.7407,0.6323,585.2641,28.2459
60.4,3206.1107,1.8367,7.3655,113.6025,48.4022,38.6789,0,578.149,1.0143,1,0.7407,0.6323,585.2641,28.2459
60.5,3206.5704,1.8552,8.8196,115.1096,49.4303,39.0054,0,580.3052,1.9788,1,0.7407,0.6323,585.2641,28.2459
60.6,3206.2277,1.8737,7.7357,114.0786,48.6638,38.726,0,578.8722,3.2517,1,0.7407,0.6323,585.2641,28.2459
60.7,3205.6952,1.8081,6.0521,112.4477,47.4731,38.4465,0,576.5911,1.3111,1,0.7407,0.6323,585.2641,28.2459
60.8,3205.8128,1.7425,6.424,112.8722,47.736,38.1671,0,577.2169,-1.8175,1,0.7407,0.6323,585.2641,28.2459
60.9,3205.7844,1.7557,6.3344,112.835,47.6726,37.8877,0,577.1901,-0.3553,1,0.7407,0.6323,585.2641,28.2459
61,3205.8963,1.7689,6.6883,113.2411,47.9227,37.6083,0,577.7905,0.4218,1,0.7407,0.6323,585.2641,28.2459
61.1,3205.8322,1.7356,6.4857,113.0906,47.7793,37.8082,0,577.6038,-1.1739,1,0.7407,0.6323,585.2641,28.2459
61.2,3205.6857,1.7023,6.0223,112.6791,47.4515,38.0081,0,577.0483,-0.4231,1,0.7407,0.6323,585.2641,28.2459
61.3,3205.8114,1.7047,6.4199,113.1284,47.7325,38.208,0,577.7105,-0.3079,1,0.7407,0.6323,585.2641,28.2459
61.4,3205.7004,1.707,6.0692,112.8292,47.4844,38.4079,0,577.3143,-1.8784,1,0.7407,0.6323,585.2641,28.2459
61.5,3206.2941,1.7673,7.9466,114.758,48.8118,38.6079,0,580.0692,1.2536,1,0.7407,0.6323,585.2641,28.2459
61.6,3206.0821,1.8277,7.2765,114.1392,48.3379,38.5473,0,579.2215,2.3041,1,0.7407,0.6323,585.2641,28.2459
61.7,3206.1354,1.7902,7.445,114.3587,48.4569,38.4867,0,579.5595,0.3698,1,0.7407,0.6323,585.2641,28.2459
61.8,3205.8451,1.7527,6.5272,113.4918,47.8078,38.4261,0,578.3614,1.3595,1,0.7407,0.6323,585.2641,28.2459
61.9,3205.7945,1.7945,6.3672,113.3826,47.6946,38.3655,0,578.2351,-0.2076,1,0.7407,0.6323,585.2641,28.2459
62,3206.1093,1.8363,7.3629,114.4288,48.3984,38.3049,0,579.743,-0.5709,1,0.7407,0.6323,585.2641,28.2459
62.1,3205.4547,1.8914,5.2929,112.4092,46.9346,38.2477,0,576.9155,0.1682,1,0.7407,0.6323,585.2641,28.2459
62.2,3206.458,1.9466,8.4658,115.6323,49.1781,38.1905,0,581.5024,0.4659,1,0.7407,0.6323,585.2641,28.2459
62.3,3206.2983,1.9465,7.9608,115.1774,48.8209,38.1333,0,580.8881,2.2093,1,0.7407,0.6323,585.2641,28.2459
62.4,3206.4573,1.9464,8.4638,115.7304,49.1765,38.0761,0,581.6994,4.0334,1,0.7407,0.6323,585.2641,28.2459
62.5,3205.9321,1.8951,6.8031,114.1195,48.002,38.0189,0,579.4507,1.7821,1,0.7407,0.6323,585.2641,28.2459
62.6,3206.1334,1.8439,7.4395,114.8055,48.4519,37.8656,0,580.4505,0.1394,1,0.7407,0.6323,585.2641,28.2459
62.7,3205.4019,1.7455,5.1266,112.542,46.8163,37.7123,0,577.2794,0.239,1,0.7407,0.6323,585.2641,28.2459
62.8,3205.511,1.6471,5.4717,112.9364,47.0602,37.5589,0,577.8673,-3.0734,1,0.7407,0.6323,585.2641,28.2459
62.9,3205.8557,1.6517,6.5616,114.0755,47.8308,37.4056,0,579.5086,-1.9296,1,0.7407,0.6323,585.2641,28.2459
63,3205.54,1.6563,5.5637,113.1265,47.125,37.2523,0,578.1971,-0.1718,1,0.7407,0.6323,585.2641,28.2459
63.1,3205.7103,1.721,6.1022,113.7138,47.5057,37.1512,0,579.0586,-2.1811,1,0.7407,0.6323,585.2641,28.2459
63.2,3205.9493,1.7857,6.858,114.5183,48.04,37.0501,0,580.2273,-0.8408,1,0.7407,0.6323,585.2641,28.2459
63.3,3205.8951,1.757,6.6869,114.3957,47.9189,36.949,0,580.0851,1.2423,1,0.7407,0.6323,585.2641,28.2459
63.4,3205.7676,1.7282,6.2836,114.0408,47.6336,36.8479,0,579.6147,-1.0341,1,0.7407,0.6323,585.2641,28.2459
63.5,3205.2648,1.7189,4.6936,112.499,46.5092,36.7468,0,577.466,-2.6459,1,0.7407,0.6323,585.2641,28.2459
63.6,3205.7085,1.7095,6.097,113.9504,47.5014,37.1881,0,579.5505,-1.5526,1,0.7407,0.6323,585.2641,28.2459
63.7,3205.4998,1.7392,5.4371,113.3384,47.0347,37.6293,0,578.7172,-2.6054,1,0.7407,0.6323,585.2641,28.2459
63.8,3205.8961,1.7689,6.6905,114.6396,47.9209,38.0706,0,580.5896,-1.3078,1,0.7407,0.6323,585.2641,28.2459
63.9,3205.6312,1.8173,5.8528,113.8494,47.3284,38.5118,0,579.5047,0.1257,1,0.7407,0.6323,585.2641,28.2459
64,3206.2022,1.8657,7.6585,115.7025,48.6051,38.953,0,582.1582,-0.7355,1,0.7407,0.6323,585.2641,28.2459
64.1,3205.8473,1.8449,6.5363,114.6276,47.8114,38.6337,0,580.671,0.9505,1,0.7407,0.6323,585.2641,28.2459
64.2,3206.0707,1.8241,7.2428,115.3813,48.3109,38.3143,0,581.7701,1.2558,1,0.7407,0.6323,585.2641,28.2459
64.3,3205.9223,1.8195,6.7739,114.9594,47.9792,37.995,0,581.2069,-0.3062,1,0.7407,0.6323,585.2641,28.2459
64.4,3206.0417,1.8149,7.1516,115.3838,48.2461,37.6756,0,581.8408,0.8693,1,0.7407,0.6323,585.2641,28.2459
64.5,3205.4388,1.8191,5.2452,113.5241,46.898,37.3563,0,579.2446,-0.26,1,0.7407,0.6323,585.2641,28.2459
64.6,3206.068,1.8232,7.2348,115.5603,48.3048,37.3954,0,582.1582,-1.8855,1,0.7407,0.6323,585.2641,28.2459
64.7,3205.7625,1.7289,6.2688,114.6406,47.6215,37.4346,0,580.8919,0.6259,1,0.7407,0.6323,585.2641,28.2459
64.8,3205.4712,1.6345,5.3478,113.7659,46.9702,37.4737,0,579.6893,-1.1968,1,0.7407,0.6323,585.2641,28.2459
64.9,3205.9618,1.6355,6.8994,115.3635,48.0672,37.5129,0,581.9834,-2.1257,1,0.7407,0.6323,585.2641,28.2459
65,3205.4772,1.6364,5.3669,113.877,46.9835,37.5521,0,579.916,-0.4486,1,0.7407,0.6323,585.2641,28.2459
65.1,3206.2583,1.6423,7.837,116.3929,48.73,37.8317,0,583.5092,0.2161,1,0.7407,0.6323,585.2641,28.2459
65.2,3205.5145,1.6482,5.4852,114.0867,47.0669,38.1114,0,580.2831,-1.0226,1,0.7407,0.6323,585.2641,28.2459
65.3,3206.0946,1.7705,7.3196,115.9666,48.3639,38.391,0,582.9772,0.2317,1,0.7407,0.6323,585.2641,28.2459
65.4,3206.2882,1.8929,7.9321,116.6244,48.7968,38.6707,0,583.9432,2.0775,1,0.7407,0.6323,585.2641,28.2459
65.5,3206.0533,1.7361,7.1893,115.9269,48.2715,38.9504,0,582.9926,0.8389,1,0.7407,0.6323,585.2641,28.2459
65.6,3205.2966,1.5793,4.7964,113.579,46.5794,39.0984,0,579.7084,-0.4719,1,0.7407,0.6323,585.2641,28.2459
65.7,3205.6199,1.7341,5.8188,114.6463,47.3022,39.2465,0,581.2541,-2.7509,1,0.7407,0.6323,585.2641,28.2459
65.8,3206.2759,1.889,7.8935,116.7658,48.7691,39.3945,0,584.2881,-0.4755,1,0.7407,0.6323,585.2641,28.2459
65.9,3206.0588,1.8984,7.2069,116.1238,48.2835,39.5426,0,583.4169,2.7284,1,0.7407,0.6323,585.2641,28.2459
66,3206.3352,1.9077,8.0811,117.0425,48.9015,39.6906,0,584.7531,1.7309,1,0.7407,0.6323,585.2641,28.2459
66.1,3206.0837,1.8863,7.2859,116.2917,48.3391,39.5847,0,583.7284,1.3028,1,0.7407,0.6323,585.2641,28.2459
66.2,3206.1997,1.8649,7.653,116.703,48.5985,39.4787,0,584.3474,2.6194,1,0.7407,0.6323,585.2641,28.2459
66.3,3206.0857,1.7964,7.2926,116.3866,48.3436,39.3728,0,583.9375,1.2049,1,0.7407,0.6323,585.2641,28.2459
66.4,3205.7665,1.7279,6.2831,115.421,47.6296,39.2668,0,582.6097,-0.3402,1,0.7407,0.6323,585.2641,28.2459
66.5,3206.0491,1.7609,7.1769,116.3587,48.2615,39.1609,0,583.9737,1.1582,1,0.7407,0.6323,585.2641,28.2459
66.6,3205.9753,1.7939,6.9436,116.169,48.0965,39.2872,0,583.7436,0.2101,1,0.7407,0.6323,585.2641,28.2459
66.7,3206.3952,1.823,8.2716,117.5405,49.0354,39.4135,0,585.7215,1.4674,1,0.7407,0.6323,585.2641,28.2459
66.8,3206.1592,1.8521,7.5253,116.8375,48.5075,39.5398,0,584.7659,3.4774,1,0.7407,0.6323,585.2641,28.2459
66.9,3205.5493,1.8715,5.5967,114.9522,47.1437,39.6661,0,582.1384,-0.9389,1,0.7407,0.6323,585.2641,28.2459
67,3206.2824,1.891,7.9151,117.3136,48.7829,39.7924,0,585.5169,-0.054,1,0.7407,0.6323,585.2641,28.2459
67.1,3205.9401,1.846,6.8328,116.2743,48.0175,39.7176,0,584.0861,2.3759,1,0.7407,0.6323,585.2641,28.2459
67.2,3205.9974,1.8009,7.0142,116.4985,48.1456,39.6429,0,584.4425,-0.3397,1,0.7407,0.6323,585.2641,28.2459
67.3,3205.931,1.8245,6.8042,116.3312,47.997,39.5681,0,584.2454,0.4422,1,0.7407,0.6323,585.2641,28.2459
67.4,3206.1467,1.8481,7.4864,117.0559,48.4793,39.4933,0,585.3101,1.8331,1,0.7407,0.6323,585.2641,28.2459
67.5,3206.066,1.7675,7.2313,116.8432,48.2988,39.4185,0,585.0492,0.4341,1,0.7407,0.6323,585.2641,28.2459
67.6,3205.6371,1.687,5.8751,115.5293,47.3397,39.5577,0,583.2311,-0.079,1,0.7407,0.6323,585.2641,28.2459
67.7,3205.5158,1.7239,5.4916,115.1879,47.0684,39.6968,0,582.7886,-1.2066,1,0.7407,0.6323,585.2641,28.2459
67.8,3205.8706,1.7608,6.6138,116.352,47.8618,39.836,0,584.4754,-2.243,1,0.7407,0.6323,585.2641,28.2459
67.9,3206.2544,1.8331,7.8275,117.6076,48.7199,39.9752,0,586.2917,1.4414,1,0.7407,0.6323,585.2641,28.2459
